,authorMeta/fans,authorMeta/following,authorMeta/verified,authorMeta/video,commentCount,createTimeISO,diggCount,playCount,shareCount,text,videoMeta/duration,sentiment,we_count,them_count
1020,269000,351,False,97,37900,2020-02-07T22:39:22.000Z,6100000,47500000,93000,Renegade Tik Tok dance competition at my school lol. Who do you think won? #dance #tiktokdance #dancechallenge,14,"{'label': 'neutral', 'score': 0.5986163020133972}",0,0
1021,1200000,549,False,771,68100,2020-08-24T22:24:03.000Z,6000000,50400000,379400,Fantasia 2020. #wap #hippo #dancechallenge #couplegoals #viral #husband @thejoshjones #fantasia,15,"{'label': 'neutral', 'score': 0.498918741941452}",1,0
1022,4400000,322,False,1653,54400,2022-06-11T20:32:52.000Z,5700000,38900000,102700,#moana #dancechallenge,13,"{'label': 'neutral', 'score': 0.7927271723747253}",0,0
1023,7200000,279,True,120,19300,2021-06-23T23:14:37.000Z,5200000,28400000,19100,that drop went hard…❤️‍ #dinero #hisandhers #dancechallenge,60,"{'label': 'positive', 'score': 0.9449141025543213}",1,0
1024,1200000,131,False,59,19300,2020-10-19T23:10:41.000Z,3700000,35300000,103300,✨#blackpink #blink #lisa #lalisamanoban #manoban #dancechallenge #kpop #kpopfan #kpopedit,18,"{'label': 'neutral', 'score': 0.5760326981544495}",0,0
1025,4700000,60,True,455,29300,2021-07-23T09:35:38.000Z,3400000,55500000,28000,Ga kelar kelar masak kalau kaya gini hahahaha #irishbella #ammarzoni #airrumiakbar1453 #aishtv #fyp #dancechallenge,15,"{'label': 'neutral', 'score': 0.6861226558685303}",0,0
1026,9200000,8,False,68,30700,2022-07-06T17:25:19.000Z,3200000,33000000,20200,Follow my Insta: unreal__jason#jasonstatham #dancechallenge #imneedsomebody,20,"{'label': 'positive', 'score': 0.5176295638084412}",0,0
1027,363900,43,False,597,90800,2020-07-21T08:00:16.000Z,3100000,19300000,231500,She reacts when they say Judy   #ahs #americanhorrorstory #dance #catdance #dancechallenge #foryou #foryoupage #nature #hype #l2barmy,5,"{'label': 'neutral', 'score': 0.7769554853439331}",0,1
1028,5600000,100,True,231,33800,2020-10-27T17:08:16.000Z,3100000,25000000,154100,Thx to all my +500K followers!!!  @charlidamelio @addisonre @rosalia #dancechallenge #dance #friends #foryou #fyp #xyzbca #parati #catsoftiktok,11,"{'label': 'positive', 'score': 0.9616501331329346}",1,0
1029,3200000,464,True,385,10800,2020-07-27T18:21:33.000Z,3100000,23200000,36400,What’s next?  Reply to @iiaeyums #taylorswiftchallenge #dancechallenge #fyp,13,"{'label': 'neutral', 'score': 0.810123085975647}",0,0
1030,161600,26,False,258,6561,2021-05-11T22:10:41.000Z,3000000,21900000,4063,Its all banter #messytiktok #interracialcouple #sister #boyfriend #heartbreakanniversary #dance #dancechallenge #relationship #couple #funny #fyp #fun,35,"{'label': 'neutral', 'score': 0.5743135213851929}",0,0
1031,2100000,449,False,1705,26200,2020-09-04T01:38:49.000Z,2900000,13200000,87500,I told @paulkarmiryan to come over & bring costumes. SONG SUGGESTIONS PLZ #fyp #dancingthroughdecades #dance #dancechallenge #viral #dontletthisflop,56,"{'label': 'neutral', 'score': 0.6124600172042847}",0,0
1032,179000,1321,False,315,8808,2021-04-25T02:11:25.000Z,2900000,15700000,25800,"I told her to follow her instincts & move how she felt, not bad for a first attempt! #fyp #sehablaespañol #parati #baile #latin #dancechallenge @_r0h0",51,"{'label': 'positive', 'score': 0.5037024021148682}",0,0
1033,1900000,252,False,747,35000,2020-08-21T00:43:24.000Z,2800000,14000000,207800,Hey yo !! #bunnydayoff #bunny #bunnylove #dancechallenge #petchallenge #bunnydancer #bunnydance #rabbit #petlover #pet #bunnyglasses #losangeles,15,"{'label': 'positive', 'score': 0.7355486154556274}",0,0
1034,181600,66,False,66,42900,2020-03-03T12:00:09.000Z,2800000,20800000,124700,l like your sketchers#song #trending #forypupage #tiktokindia #danceindia  #dancechallenge #BackbenchersOnFlipkart,15,"{'label': 'positive', 'score': 0.8100195527076721}",1,0
1035,529600,140,False,110,30400,2021-06-21T23:39:05.000Z,2800000,17300000,110500,Flash Bob ⚡️Strikes LA #flashmob #flashbob #dancechallenge #foryourpride #foryou @kameroncomk @jaketgarcia @lucashive  @asenseofhuber,60,"{'label': 'neutral', 'score': 0.5334615111351013}",1,0
1036,2400000,1618,False,1620,22600,2020-07-27T18:38:37.000Z,2800000,13600000,14300,Reply to @zmarie_baby (dc:@dance_dona) Keep it drama free ✨✌✨#dancingmom #coolmom #tiktokdance #dancechallenge #dueces #viral #trend #fyp #foryou,12,"{'label': 'positive', 'score': 0.8276274800300598}",0,0
1037,1500000,146,False,847,11700,2020-02-25T01:14:04.000Z,2800000,16700000,39000,this is the type of dance I like to do!!!! #dancechallenge,14,"{'label': 'positive', 'score': 0.9568465948104858}",0,0
1038,245700,39,True,34,13500,2022-02-01T05:27:34.000Z,2500000,12000000,26700,I did it.#dancechallenge #talentotiktok #inspiration #swordtiktok #martialarts #challenge #titostsai #flow #flowarts #smooth #art #force #amazing,9,"{'label': 'positive', 'score': 0.9095324873924255}",0,0
1039,3200000,8,True,148,45400,2022-05-18T11:00:29.000Z,2400000,11500000,47100,DK X LISA의 짝꿍댄스#BUTYOUCHALLENGE 짝꿍 ver.  #iKON #아이콘 #DK #동혁 #BLACKPINK #블랙핑크 #LISA #리사 #FLASHBACK #너라는이유 #BUTYOU #DanceChallenge #YG,21,"{'label': 'neutral', 'score': 0.8660213351249695}",0,0
1040,3100000,2909,True,3562,3539,2018-05-23T09:27:04.000Z,1100000,11900000,31900,none,14,"{'label': 'neutral', 'score': 0.6332381367683411}",0,0
1041,3800000,336,True,3828,1794,2018-05-21T10:17:23.000Z,882200,9300000,20800,Haha #fail ❤️#deutschland #featureme #badboydance #dance @alinamour @twinstagram,14,"{'label': 'positive', 'score': 0.7699891924858093}",1,0
1042,659500,359,False,1887,2008,2018-06-01T16:36:52.000Z,627700,5100000,5539,Könnt ihr tanzen?#badboydance#twins#dance#featureme#featurethis#Deutschland#gymnastics#backflip,15,"{'label': 'neutral', 'score': 0.8248384594917297}",0,0
1043,2500000,148,True,1014,1387,2018-05-16T11:01:40.000Z,549300,5000000,3888,none,14,"{'label': 'neutral', 'score': 0.6332381367683411}",0,0
1044,204500,4,False,38,786,2021-10-12T16:51:19.000Z,484300,8700000,1312,#tiktok#foryoupage#fyp#foryou#viral#love#funny#memes#followme#cute#fun#music#happy#fashion#follow#comedy#bestvideo#tiktok4fun#thisis4u#loveyoutiktok#comedy#featurethis#featureme#prank#15svines#trending#1mincomedy#blooper#1minaudition#dancechallenge#badboydance#danceinpublic#dancekpop#dancecover#danceid#dancemoves#dancetutorial#punchdance#dancer#dancevideo#dancemom#dancelove,16,"{'label': 'positive', 'score': 0.9226831793785095}",1,0
1045,13400000,53,True,735,19300,2018-06-13T18:37:12.000Z,473600,3700000,11500,none,14,"{'label': 'neutral', 'score': 0.6332381367683411}",0,0
1046,828300,1541,True,1520,1689,2018-06-19T15:54:49.000Z,231500,1900000,500,Odważylibyście się? Duże ryzyko wpadnięcia do basenu #badboydance #dance #acrobatics,14,"{'label': 'neutral', 'score': 0.8491106033325195}",0,0
1047,13900000,255,True,1454,3421,2018-07-06T13:25:29.000Z,212700,3800000,3807,My version for #BadBoys #PenguinDanceChallenge ❤️,14,"{'label': 'positive', 'score': 0.6444978713989258}",0,0
1048,1600000,56,False,378,998,2020-05-13T18:01:58.000Z,191500,1100000,2414,I met Justin Bieber today #justinbieber #yumyum #danceinpublic #badboydance #hugchallenge #happy #celebrity #backpackkid #fyp #geraldhuston,22,"{'label': 'positive', 'score': 0.9696909189224243}",3,0
1049,31700,534,False,529,434,2022-05-14T19:36:58.000Z,190100,1300000,1950,#badboydance,18,"{'label': 'neutral', 'score': 0.6582258343696594}",0,0
1050,21700,27,False,136,732,2022-05-09T17:11:30.000Z,180300,1500000,1877,Reply to @fahrifaizal3 Bad boy Celebration#badboy #badboydance #masonmount #chunkz #celebration #football #fypシ #xr17,15,"{'label': 'neutral', 'score': 0.8222560882568359}",0,0
1051,1600000,0,True,653,1128,2020-09-21T11:58:29.000Z,172700,2700000,228,ÇOK MU KÖTÜYÜM‍♀️Siz kaç tane  parmak indirdiniz ? #kötü #baddie #parmakdansı #finger #badboydance #badgirl,23,"{'label': 'neutral', 'score': 0.8569767475128174}",0,0
1052,599000,59,False,419,1424,2018-07-18T05:18:16.000Z,165500,4700000,4269,Kar diya ....     yeh lo mera #badboydance #danceindia,14,"{'label': 'neutral', 'score': 0.631679356098175}",0,0
1053,71800,94,False,1427,210,2020-05-10T15:02:53.000Z,151100,1900000,3034,#auntylover #foryou #singleboys #aunty #badboys #badboydance #tagme #fyp #tiktokindia #foryoupage #viral #newtrend,10,"{'label': 'neutral', 'score': 0.7874264121055603}",0,0
1054,3400000,131,True,802,308,2018-07-26T08:24:57.000Z,145900,2200000,1075,Posting both the options because can’t choose #badboy #badboydance #danceindia,14,"{'label': 'neutral', 'score': 0.6075829863548279}",1,0
1055,40400,191,False,382,384,2018-06-23T15:52:00.000Z,140800,7900000,4913,ya to popat ho gyi #countonme  #magicfakeout #dametucosita2 #shuffledance #badboydance #chaipilo,15,"{'label': 'neutral', 'score': 0.8065831065177917}",0,0
1056,3000000,1191,False,968,4561,2019-05-19T11:31:33.000Z,132600,1400000,2213,Почему люди меня НЕНАВИДЯТ? ЗА ЧТО? #рекомендации #тренды #tiktokdance #badboydance #dance #танцы,15,"{'label': 'neutral', 'score': 0.885951817035675}",0,0
1057,315800,110,True,85,515,2018-06-18T15:13:40.000Z,126200,2100000,2696,Can‘t dance ❤️#badboydance #dance #featureme,14,"{'label': 'negative', 'score': 0.5706502199172974}",0,0
1058,3300000,602,True,2485,890,2018-06-07T18:32:25.000Z,118200,3700000,5052,#badboychallenge with @ezgizem  she is better than me  #badboydance @musical.lyturkey  #turkey,14,"{'label': 'positive', 'score': 0.715259313583374}",1,0
1059,32100,196,False,126,466,2019-06-13T15:27:53.000Z,91300,938300,1004,Desi londe #desiswage #badboydance #clubfashionbattle #swage #dance #tiktokindia #dancelover #,15,"{'label': 'neutral', 'score': 0.7062758803367615}",0,0
1060,274900,1148,False,577,8179,2022-06-16T16:40:25.000Z,2800000,14600000,7652,*balazos casuales* #lovedive #dancecover,12,"{'label': 'positive', 'score': 0.5599792003631592}",0,0
1061,130000,21,False,121,20900,2022-03-04T00:14:07.000Z,2000000,13800000,33500,##kpop #kpopfyp #dance #dancecover #bts #army #txt #nct #straykids #itzy #twice #aespa #kpopers #fyp #fypシ #foryou,6,"{'label': 'neutral', 'score': 0.7109341621398926}",0,0
1062,12900,311,False,85,3229,2022-02-07T22:42:41.000Z,1900000,11200000,1232,her laugh is everything  #dancecover #kpopcover #kpopinpublic #zoo #zoocover #kcover #kcoverist,11,"{'label': 'positive', 'score': 0.8643870949745178}",0,0
1063,853300,207,False,398,30600,2022-05-19T01:54:13.000Z,1800000,46200000,118700,Gomy Gomy Gomy  Hehehe Medyo late na tayo sa trend natu ✌️ #chubby #dancecover #foryoupage #foryoupageph #fyp #fyp,10,"{'label': 'neutral', 'score': 0.6125312447547913}",0,0
1064,130000,21,False,121,5938,2022-02-05T00:31:55.000Z,1700000,9100000,8039,@drunkboba @itzyofficial #itzy_challenge_2 #itzy #midzy #itzyofficial #yeji #chaeryeong #ryujin #lia #yuna #loco #swipe #itzylocochallenge #itzyloco #locochallenge #crowndance #fyp #dancecover #kpop #kpopfyp #foryou,17,"{'label': 'neutral', 'score': 0.8525752425193787}",0,0
1065,1400000,28,False,596,4969,2022-04-02T09:36:07.000Z,1600000,9300000,8537,당장 집 주소 불러;; #ARTBEAT #댄스배틀 #ABPROJECT #우리집 #커버댄스 #coverdance #dancecover #kpopdancer #kpopdance,39,"{'label': 'neutral', 'score': 0.8349825739860535}",0,0
1066,853300,207,False,398,15500,2022-04-29T03:40:20.000Z,1500000,25400000,39000,ZOOM IN ZOOM OUT  @Jessi Saranghaeyo ♥️ #zoom #fyp #foryoupage #foryoupageph #chubby #dancecover,28,"{'label': 'positive', 'score': 0.6532232761383057}",0,0
1067,65400,38,False,156,26000,2021-07-04T12:36:45.000Z,1300000,8700000,36800,Sweet banget ga nih?  @bts_official_bighit #btsarmy #bts_official_bighit #dancecover #bts #xyzbca #masukberandafyp #kpop #fypシ #fyp #dancechallenge,45,"{'label': 'positive', 'score': 0.6506187915802002}",1,0
1068,59700,9,False,62,1689,2022-01-26T18:07:18.000Z,2600000,25700000,1585,#KPOPINPUBLIC El link del video está aquí en tiktok ❤️‍ #ATEEZ #DANCECOVER #kpopinpublicchallenge,10,"{'label': 'positive', 'score': 0.633556067943573}",0,0
1069,111800,360,False,201,12100,2021-10-21T03:29:34.000Z,1300000,7700000,3582,bambambam @bp_tiktok #dancechallenge #lalisamanoban #fancamskpop #dancecover #dancecoverkpop #dancer #blackpink #fypシ #viral,68,"{'label': 'neutral', 'score': 0.7347574234008789}",0,0
1070,101900,17,False,158,2096,2022-02-26T00:16:39.000Z,1100000,5100000,2825,Link en nuestro perfil para el nuevo cover  #zoo #nct #kpopers #kpopfyp #aespa #kpopinpublic #dancecover #behindthescenes #kpop #giselle #taeyong,20,"{'label': 'neutral', 'score': 0.8608605861663818}",0,0
1071,1400000,28,False,596,2564,2022-06-01T10:55:55.000Z,1100000,6400000,2441,찐흥부자 여자 싸이가 추는 ‘That That’ 커버댄스!! #artbeat #ABProject #thatthat #커버댄스 #coverdance #dancecover #kpopdancer #kpopdance,83,"{'label': 'positive', 'score': 0.4986041486263275}",0,0
1072,1400000,28,False,596,3536,2022-04-14T06:40:32.000Z,1000000,6000000,1622,헤메코부터 춤까지 넋 놓고 보게 만드는 ‘O.O’ 완벽커버 #ARTBEAT #ABPROJECT #OO #커버댄스 #coverdance #dancecover #kpopdancer #kpopdance,75,"{'label': 'neutral', 'score': 0.8313512206077576}",0,0
1073,114800,129,False,136,1502,2021-11-18T02:36:58.000Z,967900,3800000,2650,From best friends to strangers in a split second ✌ #oneus #dancecover #kpopdancecover #oneus_official #kpop #rpd #randomplaydance #kpopfyp #dance,35,"{'label': 'positive', 'score': 0.5807591676712036}",2,0
1074,8431,87,False,9,3103,2021-12-27T11:59:28.000Z,902800,6600000,1088,#eleven #ive #dancecover #kpopinpublic #beamedanceteam,22,"{'label': 'neutral', 'score': 0.8886488676071167}",0,0
1075,61700,472,False,757,1060,2022-01-15T19:24:24.000Z,873200,4600000,1461,this was crazy omg #fyp #kpop #nct #aespa #dancecover #zoochallenge #zoo,21,"{'label': 'positive', 'score': 0.7667575478553772}",0,0
1076,43500,402,False,108,5006,2021-12-13T05:02:42.000Z,862500,4500000,2785,Responder a @carolinenicolh la vieja confiable KSNS #blackpink #blink #rose #prettysavage #lisa #jennie #jisoo #kpop #fyp #dancecover #fyp #dancecover,69,"{'label': 'neutral', 'score': 0.8123387694358826}",0,0
1077,32500,10,False,16,12100,2022-04-19T19:57:25.000Z,858800,7000000,9820,"no importa el premio, lo importante es a quién le bailo.                         síganos en nuestras redes sociales! #dancecover #kpop #hermosillo #sigenoseninstagram @xyeraxcmx",15,"{'label': 'positive', 'score': 0.5583769679069519}",0,0
1078,72900,773,False,41,2519,2022-04-18T11:46:10.000Z,837700,7500000,2126,Me uno al trend ¿ amor eterno a god's menu <3 #hyunjin #dancecover #kpop #straykids,11,"{'label': 'neutral', 'score': 0.8235259056091309}",0,0
1079,108400,101,False,170,3678,2022-07-24T15:12:36.000Z,819500,5600000,4076,Replying to @sogori Yo y las que nos ponemos los tenis cuando:  #traduccioncapoper #fyp #parati #dance #kpop #kdance #kpopmexico #mexico #dancecover #kpopdance #baile #itzy #itzy_sneakers #putmysneakerson #putyoursneakerson #sneakerschallenge,21,"{'label': 'neutral', 'score': 0.8778883814811707}",1,0
1080,1900000,4,False,836,16900,2022-01-28T06:15:04.000Z,3400000,57000000,39800,Srivalli❤️ #tiktok #trending #trendingsong #trendy #trend #dancevideo   ❤️,12,"{'label': 'positive', 'score': 0.9140472412109375}",0,0
1081,843500,549,False,1019,134500,2021-05-20T18:45:20.000Z,2200000,19000000,74400,✨#ColorCustomizer #justdancerthings #dancevideo #MaxPlumpJump #TostitosUnspokenBonds #SpotlightAPI #genz #PonderWithZion #dancechallenge,15,"{'label': 'positive', 'score': 0.5000913143157959}",2,0
1082,836300,12,False,116,14100,2020-06-01T13:31:09.000Z,2200000,24900000,16700,Guess the movie#SwagStepChallenge #chammakchallochelchabili #tiktokindia #dancevideo #foryoupage,20,"{'label': 'neutral', 'score': 0.821766197681427}",0,0
1083,1900000,4,False,836,9638,2022-01-25T05:55:27.000Z,1900000,29500000,21300,Srivalli❤️ #tiktok #trending #trendingsong #trendy #trend #dancevideo ❤️,18,"{'label': 'positive', 'score': 0.9121158123016357}",0,0
1084,103900,15,False,56,819,2022-02-13T07:12:30.000Z,1800000,17000000,706,Woo! The dancers in Portland are amazing! #dance #dancers #photoshoot #hollywooddanceshoot #dancing #dancevideo #dancersoftiktok #dancecomoetition #portlandoregon #dancechallenge,13,"{'label': 'positive', 'score': 0.9821805953979492}",0,0
1085,754500,6,False,795,7762,2019-11-11T11:21:37.000Z,1700000,27700000,71400,Mere re karam me #haryanvisong per #dance #team888 ke sath #desidance #dancevideo #haryanvidance #haryanvi #tiktokdance #viraldance,15,"{'label': 'neutral', 'score': 0.8785841464996338}",0,0
1086,460800,20,False,422,2182,2022-03-28T00:15:34.000Z,1700000,12100000,3443,Just abit of #puppet play on display  #dance #dancevideo #movement #showcase #bodycontrol #danceeveryday #jajavankova #puppeting,19,"{'label': 'neutral', 'score': 0.7420216202735901}",1,0
1087,836300,12,False,116,8399,2020-05-17T11:24:01.000Z,1600000,19200000,12400,genda phool#dancevideo #foryoupage #tiktok_india #trending #manishasati,16,"{'label': 'neutral', 'score': 0.700271487236023}",0,0
1088,9579,53,False,40,9345,2020-05-04T19:18:24.000Z,1300000,7300000,17100,if you were on the internet 3-4 years ago you saw these and you rewatched them. #viral #dancevideo #drake #fettywap #dancechallege #fyp #foryoupage,59,"{'label': 'neutral', 'score': 0.8129358887672424}",1,1
1089,8918,108,False,12,41800,2021-04-05T01:32:11.000Z,1200000,5100000,60300,HERE WE GO AGAIN!  #mammamia #tiktok #video #love #foryou #dancevideo,11,"{'label': 'positive', 'score': 0.8718182444572449}",0,0
1090,556400,54,False,279,6175,2021-02-10T00:53:18.000Z,1200000,18400000,37800,Create ur own style❤️ #dancevideo #moana #happy #funny #loveyou #music #enjoy #dontsad  #vday2021,16,"{'label': 'positive', 'score': 0.9728224277496338}",1,0
1091,163300,201,False,51,3418,2020-01-30T07:42:53.000Z,1200000,29100000,18000,love this music #tamlsong #dancevideo #@megnakunju,15,"{'label': 'positive', 'score': 0.9809867739677429}",1,0
1092,1900000,4,False,836,13600,2022-06-29T05:07:51.000Z,1100000,22900000,5648,Kamli #tiktok #trending #trend #trendy #dancevideo ❤️,10,"{'label': 'positive', 'score': 0.8612108826637268}",0,0
1093,177400,64,False,475,1884,2019-11-05T19:08:57.000Z,1000000,10200000,27000,Ik Tera Suit Ni - @manindarbuttar  #ikterasuitni #iktera #maninderbhuttar #dancevideo #danceindia #awezdarbar,10,"{'label': 'neutral', 'score': 0.8040692210197449}",1,0
1094,4000000,0,True,86,2299,2020-05-14T15:13:42.000Z,923000,8900000,1628,lockdown ke baad aap 1st kissey miloge?main apni naani se ! # #lockdownfunny #staypositive #dancevideo #dance #adahsharma #commando3 #naani #naanilove,19,"{'label': 'positive', 'score': 0.5741730332374573}",0,0
